time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,V_SidePalm[N],V_ThumbPalm[N],V_UpperPalm[N],V_Middle[N],V_Index[N],V_Thumb[N]
38.49287900002673,532993.4078253,-0.29040549999993814,-1.0920085000000044,31.10181800000008,-0.2046650582663178,-1.2436224849211703,26.47837790512987,-0.32907111999999134,0.2827274399999979,-0.09297595999999923,26.508356817387728,2.0,11.5,18.7,4.1,0.85,0.75,0.0
38.60413019999396,532993.5190765,-0.4104054999999378,-0.7970085000000041,31.626818000000085,-0.2538487970515936,-1.1368561856602106,27.709149700135494,-0.2546711199999913,0.25872743999999787,-0.09257595999999922,27.733623245136172,2.0,11.27,19.11,3.76,1.04,1.15,0.0
38.716599000035785,532993.6315453,-1.9704054999999383,-1.7870085000000042,31.84181800000008,-0.6642040766287418,-1.292279792850345,28.697093910005023,-0.11987111999999132,0.1611274399999979,-0.03737595999999922,28.733853779088996,2.0,10.38,19.53,3.61,1.14,1.25,0.0
38.828362700063735,532993.743309,-0.9304054999999378,-1.0820085000000041,32.53681800000008,-0.7278414498210732,-1.2420129213765125,29.615007690390318,-0.13987111999999133,0.2227274399999979,-0.10017595999999922,29.649975206984937,2.0,10.1,19.85,3.43,1.21,1.25,0.0
38.940132200019434,532993.8550785,-0.8054054999999378,-1.1370085000000043,33.27181800000008,-0.7463836963088326,-1.2169108559353976,30.48919461027657,-0.09467111999999132,0.2271274399999979,-0.11417595999999923,30.522597344209206,2.0,10.01,20.23,2.95,1.26,1.22,0.0
39.05953359999694,532993.9744799,-1.5854054999999376,-1.3770085000000045,33.49181800000008,-0.9469579192480602,-1.2551833542320947,31.20699342137238,-0.08347111999999132,0.1667274399999979,-0.09577595999999923,31.246578259949473,2.0,9.57,20.51,2.26,1.31,1.06,0.0
39.17106710001826,532994.0860134,-0.8904054999999378,-1.0570085000000042,35.01181800000008,-0.9334386549141364,-1.2078082237899184,32.11656422146483,-0.17547111999999132,0.23592743999999788,-0.13457595999999922,32.15281956251142,2.0,10.28,20.65,2.14,1.3,0.89,0.0
39.282050000038,532994.1969963,-1.4154054999999381,-1.8520085000000042,36.541818000000085,-1.048656310772751,-1.36180895326994,33.17445310353418,-0.27707111999999134,0.27392743999999786,-0.09897595999999924,33.218948544496676,2.0,10.97,20.94,2.47,1.33,0.91,0.0
39.39286190003622,532994.3078082,-1.5604054999999382,-2.4370085000000046,38.13181800000008,-1.170993651134423,-1.6188431717386997,34.359546992108406,-0.48427111999999134,0.3307274399999979,-0.07377595999999922,34.41758778369844,2.0,12.21,21.2,4.04,1.06,0.51,0.0
39.50445510004647,532994.4194014,-1.5554054999999383,-2.6570085000000043,39.181818000000085,-1.2628900804472645,-1.8670240927617259,35.51234571075331,-0.47747111999999137,0.3595274399999979,-0.08017595999999923,35.58380766863355,2.0,13.92,21.42,5.41,0.78,0.38,0.0
39.61849100003019,532994.5334373,-1.6454054999999381,-2.9470085000000044,39.49681800000008,-1.3543331546338042,-2.125202166698944,36.46486259377436,-0.24147111999999132,0.24672743999999786,-0.06257595999999922,36.55183862032014,2.0,13.29,21.7,5.34,0.99,0.66,0.0
39.728574700071476,532994.643521,-1.7554054999999376,-2.6570085000000043,40.86681800000008,-1.4502123959840592,-2.2523343122364756,37.51718183164474,-0.2134711199999913,0.21472743999999788,-0.04417595999999922,37.61269810099028,2.0,13.48,21.72,5.09,1.32,1.38,0.0
39.84106200002134,532994.7560083,-1.8504054999999382,-2.267008500000004,41.666818000000085,-1.5458814483382386,-2.2558422828219666,38.50918233304626,-0.32507111999999133,0.25872743999999787,-0.039375959999999224,38.606161397076065,2.0,13.7,21.99,5.41,1.45,1.49,0.0
39.95288860006258,532994.8678349,-2.1654054999999377,-2.8620085000000044,42.206818000000084,-1.6939831480885288,-2.400750695747142,39.393128849512095,-0.33747111999999135,0.2595274399999979,-0.04537595999999923,39.50255413721245,2.0,14.13,22.3,5.66,1.43,1.27,0.0
40.06376900000032,532994.9787153,-2.0954054999999383,-3.672008500000004,42.58681800000008,-1.7899460610317428,-2.704654056925251,40.15660331090333,-0.36627111999999135,0.3235274399999979,-0.09177595999999923,40.28736588483166,2.0,14.51,22.43,5.57,1.42,1.22,0.0
40.17521500005387,532995.0901613,-2.9154054999999377,-4.042008500000004,42.541818000000085,-2.058995269797922,-3.0243582970701195,40.726806112194225,-0.42627111999999134,0.3199274399999979,-0.05017595999999923,40.89081731550946,2.0,14.95,23.08,5.09,1.33,1.18,0.0
40.294787600054406,532995.2097339,-2.940405499999938,-3.967008500000005,43.96181800000008,-2.2697027522920736,-3.2497056374185895,41.50015907244066,-0.5106711199999914,0.3823274399999979,-0.07337595999999923,41.68903141536765,2.0,15.16,23.53,5.06,1.19,1.05,0.0
40.40473070007283,532995.319677,-2.905405499999938,-4.412008500000004,45.15681800000008,-2.421672086200801,-3.527562532742058,42.37430980335425,-0.4990711199999914,0.3963274399999979,-0.08697595999999923,42.58979131700617,2.0,15.43,24.03,5.49,1.15,1.03,0.0
40.516849000006914,532995.4317953,-3.0554054999999383,-4.267008500000005,45.65681800000008,-2.573170636612946,-3.7043324326848626,43.159017099323734,-0.5054711199999913,0.3843274399999979,-0.08177595999999922,43.39405538638543,2.0,15.49,24.27,5.94,1.16,1.08,0.0
40.626840500044636,532995.5417868,-3.0154054999999382,-4.3570085000000045,45.151818000000084,-2.678890075238092,-3.860359361254363,43.6354105498483,-0.5370711199999914,0.3955274399999979,-0.08697595999999923,43.88767344354273,2.0,15.74,24.52,6.3,1.16,1.09,0.0
40.73784249997698,532995.6527888,-2.2054054999999377,-3.8620085000000044,42.596818000000084,-2.565700167259173,-3.8607535997842453,43.38712749841884,-0.5546711199999913,0.4147274399999979,-0.09697595999999924,43.63405858123414,2.0,15.83,24.57,6.05,1.12,1.0,0.0
40.84779160004109,532995.7627379,-2.100405499999938,-4.077008500000004,41.14181800000008,-2.454468115943321,-3.9124508958220305,42.85037004358014,-0.5878711199999913,0.4135274399999979,-0.08377595999999922,43.098560284725885,2.0,16.0,24.16,5.88,1.01,0.8,0.0
40.96024120005313,532995.8751875,-1.2654054999999378,-3.627008500000004,34.81181800000008,-2.1702141082766335,-3.8442138291760335,40.928696110191865,-0.5138711199999914,0.3683274399999979,-0.07177595999999922,41.16607795892907,2.0,15.8,22.57,5.15,0.82,0.63,0.0
41.071140600019135,532995.9860869,0.034594500000062034,-2.5520085000000043,22.851818000000083,-1.6431386837890611,-3.5353028108482762,36.607287817620595,-0.29627111999999134,0.24512743999999786,-0.10017595999999922,36.814287879309425,2.0,12.66,18.67,3.84,0.48,0.38,0.0
