filename,tester,material_trial,segment_index,rising_time,rising_slope,intercept,rising_slope_simple,peak_force,r_squared,n_points
DaichiWood2.csv,Daichi,Wood2,2,2.5746351999696344,41.47416953306909,18.07923868304654,40.64317191461009,107.04641062470807,0.8984661270828638,283
DaichiWood2.csv,Daichi,Wood2,3,2.8760793000110425,30.864058151282478,20.05176260613117,29.38248850842872,92.06183474773488,0.8947211330832805,316
DaichiWood2.csv,Daichi,Wood2,4,2.114074299985081,45.42119235371549,6.495397241030801,40.139003085193906,93.4737413774748,0.9911595989304378,233
DaichiWood2.csv,Daichi,Wood2,5,2.5112236999557283,13.080479060486851,7.483651130309685,14.149209806835309,39.043896237714975,0.815143563568021,276
HannahFoam1.csv,Hannah,Foam1,0,1.0758370999828912,107.13918420859447,3.795280191918657,88.35852431687077,105.50753604298392,0.9723351703304228,119
HannahFoam1.csv,Hannah,Foam1,1,2.6012132999603637,23.568644479943057,41.19669714480874,30.862484889182394,87.17056272329542,0.5365963843191837,285
HannahFoam1.csv,Hannah,Foam1,2,2.882531900017053,23.091662343645776,35.59223893239018,27.31360430551282,86.40746075592547,0.6347149813601294,315
HannahFoam1.csv,Hannah,Foam1,3,2.0382246000226587,35.99512058526042,34.40423324234523,41.0366267620548,90.98139277370667,0.7034914363435703,222
HannahFoam1.csv,Hannah,Foam1,4,1.5309465000173077,62.78011406137873,18.420700273438165,55.8573545481601,96.2817712074191,0.8813389687830294,168
HannahFoam2.csv,Hannah,Foam2,0,1.5555983999999992,65.2417634475331,9.067265551834893,59.67242579318676,94.75844361,0.9440727519491311,172
HannahFoam2.csv,Hannah,Foam2,1,1.350555,74.53227510598624,8.744572268914553,65.70331181625332,100.2528544,0.9881619017012493,149
HannahFoam2.csv,Hannah,Foam2,2,1.1952515000000012,82.40876621916914,10.358563844010071,71.40281380947852,100.4214068,0.9903817700536246,131
HannahFoam2.csv,Hannah,Foam2,3,1.7489617000000024,45.22849164687026,27.478983653256662,43.42481883965778,90.72122531,0.8515837652961346,193
HannahFoam2.csv,Hannah,Foam2,4,1.1555210999999979,78.78526648574733,9.259886964086562,67.02531332400606,89.50990721,0.9829926629295132,127
HannahPillow1.csv,Hannah,Pillow1,0,1.8813556999666616,41.30252653447289,20.311713899006094,40.53209367037185,81.78705877688547,0.8497279596641818,207
HannahPillow1.csv,Hannah,Pillow1,1,2.326634800003376,30.008127141214036,22.143875689526773,31.217374190539864,77.09732483188195,0.8146060618072177,255
HannahPillow1.csv,Hannah,Pillow1,2,1.920244700042531,42.64729527721979,14.923085126765187,38.82660140846444,80.55115306875943,0.8939937614390552,211
