time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
83.2019565,83.7863148,0.4085260000000006,-0.4315690000000336,0.6084210000000551,0.4839653082720748,-0.3787491157946251,2.016506428798854,0.0027951200000004,-0.00721736,0.0098490800000007,2.108072932731029,1.0,40.08,68.91,1237504.99001996,715584.0951966333
83.31228159999999,83.8966399,0.4035260000000007,-0.5315690000000337,3.1984210000000552,0.4647357105673885,-0.4152818130252769,2.29905164473523,0.0183951200000004,-0.04281736,0.0122490800000007,2.3820320589920496,1.0,1748.29,81.62,18599.374245691506,602594.9522175937
83.4231514,84.0075097,0.3935260000000005,-0.3615690000000338,5.818421000000055,0.447712514865028,-0.4024413770711423,3.140382311665377,0.0335951200000004,-0.07921736,0.0106490800000007,3.197562606324771,1.0,2832.84,85.53,7650.13202298753,574590.20226821
83.53394879999999,84.1183071,0.1235260000000004,-0.2965690000000338,7.743421000000055,0.3702133866893694,-0.3771318205514592,4.240771960671249,0.0491951200000004,-0.10961736,0.0110490800000007,4.273573818734378,1.0,3192.57,89.44,5661.363728908058,549033.9892665475
83.65368629999999,84.2380446,0.0035260000000003,-0.3665690000000337,7.853421000000056,0.28255411809435,-0.3746067019969374,5.104401809893013,0.0499951200000004,-0.11161736,0.0118490800000007,5.125922828883807,1.0,3328.93,89.93,5019.8412102387265,545987.9906594018
83.76380879999999,84.3481671,-0.3214739999999993,-0.1565690000000337,10.288421000000056,0.1381568331999259,-0.322483214315103,6.343679044624532,0.0655951200000004,-0.15481736,0.0094490800000007,6.3533728487539,1.0,3353.86,90.42,4908.195333138532,542975.00552975
83.8744947,84.458853,0.0235260000000003,0.2534309999999662,12.358421000000057,0.1107535044749718,-0.1848067612030116,7.7815465572113265,0.0695951200000004,-0.17281736,0.0074490800000007,7.784528675506777,1.0,3513.2,91.89,4232.039166571788,534128.8497116118
83.9854859,84.5698442,-0.0864739999999995,-0.2015690000000336,14.408421000000056,0.0636048448355205,-0.1888138954713271,9.365748762721026,0.0883951200000004,-0.20241736,0.0126490800000007,9.367867748309646,1.0,3576.25,91.89,3981.1254806011884,534128.8497116118
84.09628389999999,84.6806422,0.2335260000000003,-0.1615690000000336,12.803421000000055,0.104225724421862,-0.1823008064023963,10.187549143448493,0.0739951200000004,-0.16961736,0.0138490800000007,10.189713152774436,1.0,3615.35,92.38,3829.919648166844,531242.6932236415
84.20614859999999,84.7905069,-0.0614739999999995,-1.0165690000000336,6.448421000000055,0.0646140083485156,-0.3817386445105516,9.293683550751124,0.0451951200000004,-0.09041736,0.0202490800000007,9.301744637662852,1.0,3543.01,87.0,4112.2943485906035,564712.6436781608
84.3161348,84.9004931,0.7185260000000004,-0.4965690000000335,0.9684210000000548,0.2209363935584551,-0.4091896704800955,7.303469399538535,0.0047951200000004,-0.00881736,0.0114490800000007,7.318258969619891,1.0,2689.15,87.49,8593.235780822937,561493.8850154304
84.4269357,85.011294,0.3385260000000003,-0.5565690000000336,-0.276578999999945,0.2490470383998444,-0.4444217638127367,5.491404074310225,0.0003951200000004,-0.00081736,0.0086490800000007,5.51498448219368,1.0,313.78,69.4,149347.31340429603,710461.0951008645
84.5369358,85.1212941,0.3835260000000007,-0.3815690000000338,-0.0665789999999449,0.2811952055940261,-0.4293963565994135,4.162728071690438,-4.879999999594584e-06,-0.00121736,0.0082490800000007,4.194252850454954,1.0,74.29,69.4,663038.0939561178,710461.0951008645
