time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
32.4607578,33.0328477,-0.2564739999999994,0.0884309999999661,9.528421000000057,-0.0582011797767213,-0.1149352812781821,5.644402001257756,-0.0024048799999995,-0.00841736,0.0114490800000007,5.645872071523801,1.0,194.53,3214.08,247029.7640466766,5556.551174830746
32.5715857,33.1436756,-0.0214739999999995,-0.1115690000000337,10.923421000000054,-0.0494212821482476,-0.1141305474219353,6.906389626485165,-0.0056048799999995,-0.00041736,0.0162490800000007,6.907509386009251,1.0,197.95,3315.25,242589.0376357666,5081.818867355403
32.6816147,33.2537046,-0.0114739999999993,-0.3465690000000336,11.148421000000056,-0.0403497102343159,-0.1696966385556201,7.920477869107069,-0.0044048799999995,0.0027826399999999,0.0190490800000007,7.922398293652493,1.0,199.9,3352.4,240125.06253126563,4914.687984727359
32.793259299999995,33.3653492,0.3435260000000006,0.0134309999999662,6.448421000000055,0.0514185512658808,-0.12591865371614,7.568572040981303,-0.0056048799999995,0.0027826399999999,0.0190490800000007,7.569794060229899,1.0,199.9,3326.49,240125.06253126563,5030.85835219706
32.9040845,33.4761744,0.2235260000000005,-0.6565690000000337,0.093421000000055,0.0925620801229783,-0.2527744522068179,5.78158318705378,0.0043951200000004,-0.00201736,0.0142490800000007,5.787846474396853,1.0,175.95,2659.82,274171.63967036095,8798.264544217276
33.0151465,33.5872364,0.4385260000000004,-0.5415690000000339,-0.131578999999945,0.1752672542782498,-0.3218128749961684,4.367999051857011,0.0027951200000004,0.0003826399999999,0.0122490800000007,4.38334322794363,1.0,53.76,206.74,920059.5238095238,231849.66624746055
33.125803399999995,33.6978933,0.3685260000000006,-0.4315690000000336,-0.136578999999945,0.2214671534689755,-0.34805086951386,3.2911471292424443,0.0031951200000004,-1.7360000000013996e-05,0.0130490800000007,3.3169016467413965,1.0,46.43,180.35,1066889.941847943,267238.7025228722
33.2357991,33.807889,0.4535260000000005,-0.1565690000000337,1.7234210000000552,0.2769424970349812,-0.3022757454161006,2.916370873403828,-0.0028048799999995,-0.02081736,0.0074490800000007,2.9450444553807733,1.0,60.61,494.62,814946.3784853985,91087.70369172294
33.3466212,33.9187111,0.2185260000000006,-0.1115690000000337,5.533421000000056,0.2629776114407367,-0.2566859203331053,3.5419956107179225,-0.0012048799999995,-0.06321736,0.0058490800000007,3.5610079741782883,1.0,152.98,2304.01,316840.1098182769,11701.294699241753
33.4574647,34.0295546,-0.4164739999999995,-0.0215690000000337,8.938421000000055,0.1005497956319061,-0.2004795221343858,4.8320500817019365,0.0059951200000004,-0.10961736,0.0006490800000007,4.837252349451344,1.0,185.73,2978.98,259207.99009314599,6784.268440875736
33.5674668,34.1395567,-0.4964739999999996,0.2634309999999662,10.598421000000055,-0.0421730553813722,-0.0895783607091629,6.2105427037397,0.0035951200000004,-0.12801736,0.0006490800000007,6.21133186396299,1.0,194.04,3189.15,247678.82910740055,5678.158757035574
33.6774418,34.2495317,-0.3564739999999995,-0.2365690000000337,10.993421000000057,-0.1173089665801179,-0.1247175348347986,7.353924310111519,0.0083951200000004,-0.13001736,0.0074490800000007,7.355917251844568,1.0,199.41,3256.11,240739.68206208313,5355.746581043024
33.7879546,34.3600445,-0.3464739999999993,-0.936569000000034,10.258421000000055,-0.1720925232181253,-0.3187964920814691,8.048265224782707,0.0163951200000004,-0.12121736,0.0158490800000007,8.056414845845369,1.0,198.92,3270.28,241357.32957973055,5289.210709786316
33.8986305,34.4707204,0.2735260000000004,-0.831569000000034,9.243421000000057,-0.0655641962681051,-0.4413784641683709,8.333975846188446,0.0135951200000004,-0.09961736,0.0302490800000007,8.345913192534196,1.0,197.46,3239.98,243215.8411830244,5432.194025889048
34.0095122,34.5816021,0.5235260000000004,-0.3115690000000339,9.143421000000057,0.0752620705080235,-0.4103465740658971,8.527479557323776,0.0047951200000004,-0.09401736,0.0230490800000007,8.537678624232683,1.0,195.5,3214.08,245754.47570332483,5556.551174830746
34.1203311,34.692421,0.6035260000000005,-0.3515690000000335,8.003421000000055,0.2015473788260479,-0.3962953703991402,8.402199573600544,0.0027951200000004,-0.08161736,0.0210490800000007,8.413954423523139,1.0,194.04,3196.97,247678.82910740055,5639.80894409394
34.2399667,34.8120566,0.4285260000000006,-0.8165690000000339,4.848421000000055,0.2558082578228752,-0.4967648174483166,7.552643134468459,0.0079951200000004,-0.05081736,0.0218490800000007,7.573284060779603,1.0,190.13,3066.47,252977.96244674697,6305.393498061289
34.3499613,34.9220512,0.4685260000000006,-0.6215690000000336,2.628421000000055,0.306659970680473,-0.5266001588241316,6.375472262560145,0.0043951200000004,-0.02881736,0.0146490800000007,6.404529228254418,1.0,173.51,2662.76,278167.8289435768,8777.50905075936
34.459959399999995,35.0320493,0.3435260000000006,-0.4865690000000338,1.003421000000055,0.3154730612951495,-0.5170304211377242,5.091244602638238,-0.0008048799999995,-0.01201736,0.0102490800000007,5.127144947500292,1.0,149.07,2082.6,325412.89327161736,14008.450974743111
34.5707848,35.1428747,0.4435260000000003,-0.4415690000000338,-0.271578999999945,0.3460850412971208,-0.498990823310831,3.8092228814776847,0.0027951200000004,0.0019826399999999,0.0110490800000007,3.8573236393037087,1.0,68.43,519.55,720673.6811340054,86237.12828409202
34.6808158,35.2529057,0.3835260000000007,-0.4515690000000336,-0.0565789999999449,0.3550355729339537,-0.4876542938915952,2.885075016662668,0.0003951200000004,-0.00041736,0.0106490800000007,2.947459044697745,1.0,50.83,199.9,973671.0603974032,240125.06253126563
34.7916312,35.3637211,0.3635260000000007,-0.4415690000000338,-0.106578999999945,0.3570652708556319,-0.4766372714845959,2.16989851343554,0.0003951200000004,-0.00041736,0.0094490800000007,2.250141829936338,1.0,49.36,184.75,1002965.9643435981,260635.9945872801
34.9016555,35.4737454,0.1985260000000006,-0.1265690000000336,1.923421000000056,0.3191653129316218,-0.3929509224293037,2.1109762833911865,-0.0052048799999995,-0.01361736,0.0082490800000007,2.170828826383335,1.0,58.16,416.42,849697.386519945,110071.0820805917
35.0116284,35.5837183,-0.1314739999999994,-0.7465690000000336,5.103421000000055,0.2114367299323603,-0.4774858782719113,2.826341809152176,0.0055951200000004,-0.03161736,0.0102490800000007,2.874179235342706,1.0,116.32,1568.91,419848.6932599725,21869.25954962362
35.1224719,35.6945618,-0.0364739999999996,-0.2965690000000338,6.808421000000055,0.1521718791314311,-0.4342363916479234,3.778286604714165,-0.0016048799999995,-0.03721736,0.0090490800000007,3.80620114970193,1.0,146.14,2101.66,332137.6762009033,13790.71781353787
35.2333765,35.8054664,0.3235260000000006,-0.0315690000000337,2.093421000000056,0.1931353195205216,-0.3379758429620212,3.3755073110940668,-0.0096048799999995,-0.01121736,0.0126490800000007,3.3978785336326665,1.0,145.65,2060.12,333288.7058015791,14270.43084868843
35.3433156,35.9154055,0.3385260000000003,-0.4765690000000335,-0.0565789999999449,0.2278920119348145,-0.3711075382949686,2.5550422863716835,0.0003951200000004,-0.00041736,0.0110490800000007,2.591890556954612,1.0,75.27,606.06,654275.2756742395,72500.0825000825
35.4532984,36.0253883,0.4985260000000004,-0.2915690000000339,0.0134210000000549,0.292589021736366,-0.3520932761601291,1.947449358181856,-0.0012048799999995,-0.00081736,0.0090490800000007,2.0005341820225766,1.0,45.94,167.16,1078376.14279495,289114.6207226609
35.5635249,36.1356148,0.3085260000000005,0.0284309999999663,1.898421000000055,0.2963988715128143,-0.2611261991848299,1.935728774996724,-0.0064048799999995,-0.02401736,0.0062490800000007,1.975622705195783,1.0,65.49,595.8,753475.3397465262,73920.77878482713
35.6741481,36.246238,0.0535260000000006,0.1034309999999663,7.433421000000056,0.2383383571586056,-0.1739761673004238,3.249991814572088,-0.0084048799999995,-0.09201736,0.0002490800000007,3.263360181479693,1.0,166.67,2605.08,289994.0001199976,9193.268536858754
35.7850164,36.3571063,-0.2464739999999996,0.5934309999999663,10.733421000000057,0.1224404610841161,0.0094780594933503,5.038959618727692,-0.0096048799999995,-0.13201736,-0.0017509199999992,5.040455886057388,1.0,192.08,3161.78,250308.2049146189,5813.876993339193
35.8953467,36.4674366,-0.4464739999999993,0.1584309999999662,12.123421000000056,-0.0135626504546234,0.0450863358995099,6.732551287311804,-0.0028048799999995,-0.15001736,0.0014490800000007,6.732715912576144,1.0,198.92,3280.06,241357.32957973055,5243.623592251361
36.0150549,36.5871448,-0.3414739999999994,0.3834309999999663,12.013421000000056,-0.0919522272673749,0.1259700719228559,7.99498133907683,-0.0084048799999995,-0.14801736,-0.0001509199999992,7.996502378121725,1.0,197.95,3314.76,242589.0376357666,5084.048317223568
36.1257874,36.6978773,-0.2564739999999994,0.3534309999999663,11.233421000000057,-0.1312823454803448,0.1803462498688804,8.769153733247874,-0.0104048799999995,-0.13561736,0.0034490800000007,8.771990482291447,1.0,197.46,3340.18,243215.8411830244,4969.25315402164
36.2358362,36.8079261,-0.0064739999999994,-0.2165690000000337,10.023421000000056,-0.1014460089263698,0.0854607922264752,9.068995383703417,-0.0016048799999995,-0.11961736,0.0106490800000007,9.069965386337971,1.0,198.44,3303.03,241965.32957065108,5137.616067671198
36.3458314,36.9179213,0.0735260000000006,0.0134309999999662,9.438421000000057,-0.0596176862628471,0.0682415500795512,9.157309245865958,-0.0092048799999995,-0.11041736,0.0066490800000007,9.15775757497952,1.0,199.41,3273.7,240739.68206208313,5273.238231969944
