Time,Fx,Fy,Fz,Mx,My,Mz
12083245,-0.0227825,-0.03979,-0.0476855,-3.548e-05,-0.00017508,0.00059632
12084081,-0.0477825,-0.00479,-0.0576855,-3.548e-05,-0.00057508,0.00059632
12084939,-0.0227825,-0.01479,-0.0876855,-3.548e-05,-0.00057508,0.00019632
12085739,0.0222175,-0.03979,-0.0776855,-3.548e-05,-0.00017508,0.00059632
12086679,-0.0027825,-0.05479,-0.0876855,-3.548e-05,-0.00057508,-0.00060368
12087422,-0.0027825,-0.05479,-0.0476855,0.00036452,-0.00057508,-0.00060368
12088227,-0.0477825,-0.02979,-0.0476855,-3.548e-05,-0.00057508,-0.00060368
12089111,-0.127783,0.02021,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12090038,-0.0627825,-0.01479,-0.0576855,-3.548e-05,-0.00017508,-0.00060368
12090740,0.0172175,0.00521,-0.0576855,0.00036452,-0.00017508,0.00019632
12091783,0.0622175,0.05521,-0.0776855,0.00036452,-0.00017508,-0.00060368
12092458,0.0022175,0.04521,-0.0876855,-3.548e-05,0.00022492,-0.00060368
12093271,-0.0627825,-0.01479,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12094107,-0.0677825,0.05521,-0.0876855,0.00036452,-0.00017508,-0.00060368
12094901,-0.0227825,0.03021,-0.0876855,-3.548e-05,-0.00057508,0.00139632
12095747,0.0172175,0.00521,-0.0776855,0.00036452,-0.00017508,0.00099632
12096625,0.0872175,-0.00479,-0.0676855,-3.548e-05,-0.00017508,0.00059632
12097374,-0.0027825,-0.00479,-0.0676855,-3.548e-05,-0.00017508,0.00059632
12098260,-0.0427825,-0.02979,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12099131,-0.0227825,-0.06479,-0.0526855,0.00036452,-0.00017508,0.00099632
12099924,-0.0227825,-0.06479,-0.0576855,0.00036452,-0.00017508,-0.00060368
12100698,-0.0627825,-0.03979,-0.0476855,-3.548e-05,-0.00017508,0.00059632
12101615,-0.0227825,-0.01479,-0.0476855,-3.548e-05,-0.00017508,0.00099632
12102358,-0.0227825,0.03521,-0.0476855,-3.548e-05,-0.00017508,0.00059632
12103248,-0.0227825,0.00521,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12104084,-0.0427825,0.02021,-0.0476855,0.00036452,-0.00017508,0.00019632
12104927,0.0222175,-0.01479,-0.0376855,-3.548e-05,-0.00017508,0.00019632
12105753,0.0222175,-0.06479,-0.0226855,-3.548e-05,-0.00017508,-0.00060368
12106576,-0.0027825,-0.02979,-0.0576855,-3.548e-05,0.00022492,0.00099632
12107365,0.0022175,0.02021,-0.0576855,-3.548e-05,0.00022492,0.00099632
12108242,-0.0027825,-0.07979,-0.0526855,0.00036452,-0.00057508,0.00139632
12109030,-0.0227825,-0.01479,-0.0776855,0.00036452,-0.00017508,0.00099632
12109915,-0.0477825,0.02021,-0.0676855,0.00036452,-0.00017508,0.00099632
12110728,-0.0427825,0.04521,-0.0776855,-3.548e-05,-0.00017508,0.00179632
12111626,-0.0227825,-0.01479,-0.0476855,0.00036452,-0.00017508,0.00099632
12112403,-0.0627825,-0.08979,-0.0426855,-0.00043548,-0.00017508,0.00019632
12113228,-0.0227825,-0.06479,-0.0326855,-3.548e-05,-0.00017508,0.00019632
12114057,0.0422175,0.04021,-0.0376855,0.00036452,-0.00017508,0.00019632
12114934,0.0172175,0.05521,-0.0276855,-3.548e-05,-0.00057508,0.00099632
12115716,0.0222175,-0.01479,-0.0376855,-3.548e-05,-0.00017508,0.00099632
12116592,0.0222175,-0.01479,-0.0376855,-3.548e-05,-0.00017508,-0.00060368
12117385,0.0022175,0.04521,-0.0176855,-0.00043548,-0.00017508,-0.00060368
12118241,-0.0677825,0.00521,-0.0476855,-3.548e-05,-0.00017508,-0.00060368
12119041,0.0172175,0.03021,-0.0476855,-3.548e-05,-0.00057508,-0.00020368
12119931,-0.0027825,-0.02979,-0.0576855,-3.548e-05,-0.00017508,0.00099632
12120700,-0.0027825,-0.02979,-0.0476855,-3.548e-05,-0.00017508,0.00099632
12121582,0.0222175,-0.01479,-0.0676855,-3.548e-05,-0.00017508,-0.00060368
12122381,-0.0427825,-0.00479,-0.0776855,-3.548e-05,-0.00017508,-0.00100368
12123221,-0.0227825,-0.01479,-0.0876855,-3.548e-05,-0.00057508,0.00019632
12124048,0.0422175,-0.02979,-0.0776855,0.00036452,-0.00017508,0.00099632
12124928,-0.0427825,-0.05479,-0.0576855,-3.548e-05,-0.00017508,0.00099632
12125724,-0.172783,-0.02979,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12126600,-0.107783,0.01021,-0.0676855,0.00036452,0.00022492,0.00019632
12127361,0.0022175,0.02021,-0.0476855,-3.548e-05,0.00022492,0.00019632
12128204,-0.0227825,-0.03979,-0.0576855,-3.548e-05,0.00022492,-0.00020368
12129046,-0.0227825,-0.08979,-0.0626855,-3.548e-05,-0.00017508,-0.00060368
12129898,0.0822175,-0.15479,-0.0626855,-3.548e-05,-0.00017508,-0.00020368
12130712,0.0172175,-0.06479,-0.0476855,-3.548e-05,-0.00057508,0.00019632
12131688,0.0222175,-0.06479,-0.0426855,-3.548e-05,-0.00017508,0.00099632
12132432,0.0872175,-0.07979,-0.0426855,-3.548e-05,-0.00017508,-0.00020368
12133228,-0.0427825,-0.00479,-0.0476855,-3.548e-05,-0.00017508,-0.00020368
12134057,-0.0677825,0.01021,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12134925,-0.0227825,0.03021,-0.0776855,-3.548e-05,-0.00017508,0.00059632
12135747,-0.0227825,0.05521,-0.0776855,0.00036452,-0.00017508,0.00099632
12136641,-0.0477825,0.02021,-0.0676855,0.00036452,-0.00017508,-0.00060368
12137405,-0.0227825,0.03021,-0.0476855,-3.548e-05,-0.00017508,-0.00020368
12138264,-0.0027825,0.02021,-0.0576855,-3.548e-05,-0.00057508,0.00019632
12139049,-0.0277825,0.00521,-0.0576855,0.00036452,-0.00057508,-0.00020368
12139903,-0.0477825,-0.02979,-0.0576855,-3.548e-05,-0.00057508,-0.00020368
12140707,-0.0027825,-0.02979,-0.0376855,-0.00043548,-0.00017508,0.00099632
12141617,0.0222175,-0.01479,-0.0376855,-3.548e-05,0.00022492,0.00019632
12142400,-0.0227825,-0.03979,-0.0376855,-3.548e-05,-0.00017508,-0.00100368
12143229,0.0222175,-0.08979,-0.0226855,-3.548e-05,-0.00017508,-0.00060368
12144055,0.0222175,-0.03979,-0.0776855,-3.548e-05,-0.00017508,0.00059632
12144899,0.0222175,0.03021,-0.0676855,0.00036452,0.00022492,-0.00020368
12145703,0.0222175,-0.04479,-0.0476855,0.00036452,-0.00017508,-0.00100368
12146577,0.0222175,-0.06479,-0.0526855,-3.548e-05,-0.00017508,0.00099632
12147400,0.0422175,-0.00479,-0.0576855,0.00036452,-0.00017508,0.00059632
12148244,-0.0027825,0.02021,-0.0676855,-3.548e-05,-0.00017508,-0.00060368
12149108,-0.0427825,-0.02979,-0.0576855,0.00036452,-0.00017508,0.00019632
12149903,0.0172175,-0.06479,-0.0526855,0.00036452,-0.00017508,0.00099632
12150747,0.0622175,0.00521,-0.0576855,0.00036452,-0.00057508,-0.00020368
12151568,0.0422175,-0.00479,-0.0576855,-0.00043548,-0.00057508,-0.00020368
12152363,0.0422175,-0.12979,-0.0526855,-3.548e-05,-0.00057508,0.00019632
12153267,0.0172175,-0.06479,-0.0526855,-3.548e-05,-0.00057508,0.00099632
12154038,-0.0677825,-0.03979,-0.0676855,-3.548e-05,-0.00017508,-0.00020368
12154904,0.0022175,-0.05479,-0.0676855,-0.00043548,-0.00017508,-0.00060368
12155728,0.0222175,-0.03979,-0.0676855,-3.548e-05,-0.00017508,-0.00020368
12156607,-0.0227825,0.03021,-0.0476855,0.00036452,-0.00057508,0.00059632
12157351,-0.0027825,-0.00479,-0.0576855,-3.548e-05,-0.00017508,0.00139632
12158195,0.0022175,-0.02979,-0.0576855,-0.00043548,-0.00017508,0.00099632
12159022,-0.0227825,0.00521,-0.0576855,-3.548e-05,-0.00057508,0.00019632
12159903,-0.0227825,0.03021,-0.0676855,-3.548e-05,-0.00057508,-0.00180368
12160737,0.0222175,-0.01979,-0.0676855,-3.548e-05,-0.00017508,-0.00220368
12161605,-0.0427825,-0.02979,-0.0376855,-3.548e-05,-0.00017508,0.00019632
12162408,-0.0427825,-0.02979,-0.0276855,-3.548e-05,-0.00017508,0.00099632
12163219,-0.0427825,0.04521,-0.0476855,-3.548e-05,-0.00057508,0.00019632
12164070,-0.0027825,-0.07979,-0.0726855,-3.548e-05,-0.00017508,0.00059632
12164901,-0.0027825,-0.12479,-0.0726855,-3.548e-05,-0.00017508,0.00019632
12165703,-0.0477825,-0.07979,-0.0576855,-3.548e-05,-0.00057508,-0.00020368
12166574,-0.0877825,-0.09979,-0.0526855,-0.00043548,-0.00017508,0.00019632
12167386,0.0222175,0.00521,-0.0576855,-3.548e-05,-0.00057508,0.00019632
12168244,0.0872175,-0.00479,-0.0676855,-3.548e-05,-0.00017508,-0.00100368
12169071,0.0222175,0.03021,-0.0776855,-3.548e-05,-0.00017508,-0.00020368
12169902,0.0022175,-0.05479,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12170723,0.0172175,-0.04479,-0.0576855,0.00036452,-0.00017508,-0.00020368
12171618,-0.0227825,-0.03979,-0.0676855,-3.548e-05,-0.00017508,-0.00020368
12172406,0.0022175,-0.05479,-0.0726855,-3.548e-05,0.00022492,0.00019632
12173301,0.0222175,0.01021,-0.0676855,-3.548e-05,0.00022492,0.00099632
12174057,0.0022175,-0.02979,-0.0776855,-3.548e-05,-0.00017508,0.00179632
12174899,-0.0427825,-0.09979,-0.0326855,-3.548e-05,-0.00017508,0.00099632
12175738,-0.0027825,-0.07979,-0.0526855,-3.548e-05,-0.00017508,0.00059632
12176595,0.0172175,-0.03979,-0.0576855,0.00036452,-0.00017508,0.00059632
12177407,-0.0427825,-0.00479,-0.0576855,0.00036452,-0.00017508,0.00059632
12178223,-0.0677825,-0.01479,-0.0476855,0.00036452,-0.00017508,0.00019632
12179047,-0.0477825,-0.05479,-0.0676855,0.00036452,-0.00017508,-0.00060368
12179916,-0.0227825,-0.01479,-0.0576855,-3.548e-05,-0.00057508,0.00099632
12180717,-0.0227825,-0.01479,-0.0376855,-3.548e-05,-0.00017508,0.00099632
12181566,-0.0877825,-0.00479,-0.0576855,-3.548e-05,-0.00017508,0.00059632
12182409,0.0422175,-0.05479,-0.0526855,0.00036452,0.00022492,-0.00060368
12183240,0.0622175,-0.11479,-0.0726855,-3.548e-05,-0.00017508,-0.00020368
12184059,0.0172175,-0.11479,-0.0626855,0.00036452,-0.00017508,0.00059632
12184864,-0.0227825,-0.04479,-0.0676855,-3.548e-05,-0.00057508,-0.00020368
12185693,-0.0027825,-0.00479,-0.0476855,0.00036452,-0.00057508,-0.00020368
12186614,0.0172175,-0.01979,-0.0676855,0.00036452,-0.00017508,0.00019632
12187376,-0.0427825,-0.05479,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12188246,-0.107783,0.01021,-0.0576855,-3.548e-05,-0.00017508,0.00019632
12189047,0.0022175,0.02021,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12189912,0.0222175,-0.01479,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12190718,-0.0427825,-0.02979,-0.0476855,0.00036452,-0.00017508,0.00019632
12191596,0.0172175,-0.06479,-0.0676855,-3.548e-05,-0.00057508,0.00099632
12192368,-0.0027825,-0.07979,-0.0626855,-3.548e-05,-0.00017508,0.00059632
12193197,0.0422175,-0.05479,-0.0426855,-3.548e-05,-0.00017508,0.00019632
12194092,0.0022175,-0.05479,-0.0326855,-3.548e-05,0.00022492,0.00019632
12194926,0.0222175,-0.03979,-0.0526855,-3.548e-05,0.00022492,0.00059632
12195723,0.0222175,0.03521,-0.0576855,-3.548e-05,-0.00017508,0.00139632
12196642,0.0422175,0.02021,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12197357,-0.0027825,-0.00479,-0.0476855,-3.548e-05,-0.00057508,0.00059632
12198220,-0.0227825,0.01021,-0.0876855,-3.548e-05,-0.00057508,0.00019632
12199063,0.0422175,-0.02979,-0.0676855,-3.548e-05,0.00022492,0.00019632
12199898,0.0172175,-0.06479,-0.0626855,0.00036452,-0.00017508,0.00019632
12200698,-0.0027825,-0.05479,-0.0676855,-3.548e-05,-0.00057508,0.00019632
12201607,-0.0027825,-0.05479,-0.0676855,-3.548e-05,-0.00017508,-0.00060368
12202356,-0.0027825,-0.02979,-0.0776855,0.00036452,-0.00017508,0.00019632
12203238,-0.0227825,0.00521,-0.0476855,0.00036452,-0.00017508,0.00019632
12204047,-0.0227825,0.03021,-0.0476855,0.00036452,-0.00017508,-0.00020368
12204918,-0.0027825,-0.00479,-0.0276855,0.00036452,-0.00017508,0.00059632
12205721,0.0422175,-0.10479,-0.0526855,0.00036452,-0.00017508,0.00099632
12206573,0.0222175,-0.03979,-0.0676855,-3.548e-05,-0.00017508,0.00059632
12207408,-0.0027825,-0.07979,-0.0876855,-3.548e-05,-0.00017508,-0.00020368
12208204,-0.0027825,-0.10479,-0.0826855,-3.548e-05,-0.00017508,-0.00060368
12209070,0.0222175,-0.13979,-0.0426855,-3.548e-05,-0.00017508,-0.00060368
12209994,-0.0477825,-0.10479,-0.0526855,0.00036452,-0.00017508,0.00019632
12210754,-0.0027825,-0.05479,-0.0776855,0.00036452,-0.00017508,0.00019632
12211596,-0.0427825,-0.05479,-0.0576855,0.00036452,-0.00017508,-0.00060368
12212371,-0.0427825,-0.02979,-0.0576855,-3.548e-05,-0.00017508,-0.00060368
12213220,0.0222175,0.05521,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12214044,0.0622175,-0.01979,-0.0576855,-3.548e-05,-0.00057508,-0.00140368
12214891,-0.0027825,-0.05479,-0.0326855,-3.548e-05,-0.00017508,-0.00060368
12215727,-0.0227825,-0.01979,-0.0476855,-3.548e-05,-0.00017508,-0.00140368
12216623,-0.0027825,-0.00479,-0.0476855,0.00036452,-0.00057508,0.00059632
12217384,0.0622175,0.03021,-0.0476855,-3.548e-05,-0.00017508,0.00139632
12218222,0.0672175,-0.01479,-0.0776855,-3.548e-05,0.00022492,0.00099632
12219059,-0.0027825,-0.07979,-0.0626855,-3.548e-05,-0.00017508,-0.00020368
12219890,-0.0027825,-0.02979,-0.0476855,0.00036452,-0.00017508,-0.00060368
12220737,0.0422175,-0.00479,-0.0276855,0.00036452,-0.00017508,-0.00020368
12221596,0.0372175,0.01521,-0.0576855,0.00036452,-0.00057508,-0.00060368
12222396,-0.0027825,0.02021,-0.0676855,0.00036452,-0.00017508,0.00019632
12223230,-0.0027825,-0.02979,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12224057,0.0222175,-0.06479,-0.0576855,-0.00043548,-0.00017508,0.00019632
12224919,0.0022175,-0.09979,-0.0726855,-0.00043548,-0.00017508,0.00099632
12225739,-0.0877825,-0.04979,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12226610,-0.107783,-0.01479,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12227397,-0.0677825,-0.01479,-0.0776855,-3.548e-05,-0.00017508,-0.00060368
12228230,0.0222175,-0.06479,-0.0776855,-3.548e-05,-0.00017508,0.00019632
12229066,-0.0227825,-0.01979,-0.0776855,0.00036452,-0.00017508,-0.00060368
12229937,-0.0227825,0.00521,-0.0676855,0.00036452,-0.00017508,-0.00060368
12230850,-0.0027825,0.02021,-0.0576855,0.00036452,-0.00017508,-0.00060368
12231658,-0.0427825,-0.02979,-0.0576855,0.00036452,-0.00017508,0.00019632
12232405,-0.0877825,-0.00479,-0.0676855,-3.548e-05,-0.00017508,-0.00020368
12233259,-0.0427825,-0.05479,-0.0376855,-3.548e-05,-0.00017508,-0.00060368
12234073,-0.0427825,-0.02979,-0.0376855,-3.548e-05,-0.00017508,0.00019632
12234898,0.0222175,0.00521,-0.0576855,-3.548e-05,-0.00017508,-0.00060368
12235801,0.0672175,0.00521,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12236627,-0.0027825,0.04521,-0.0776855,-3.548e-05,-0.00017508,0.00019632
12237372,-0.0227825,-0.01479,-0.0876855,0.00036452,-0.00017508,0.00019632
12238237,0.0222175,-0.01479,-0.0876855,-3.548e-05,-0.00057508,0.00019632
12239071,0.0022175,0.04521,-0.0776855,-0.00043548,-0.00057508,-0.00100368
12239929,0.0222175,0.00521,-0.0576855,-3.548e-05,-0.00017508,0.00019632
12240764,0.0622175,0.03021,-0.0376855,-3.548e-05,-0.00017508,-0.00020368
12241651,-0.0027825,0.04521,-0.0676855,-3.548e-05,-0.00017508,-0.00060368
12242388,0.0872175,-0.02979,-0.0576855,-3.548e-05,-0.00017508,0.00019632
12243236,0.0372175,-0.10479,-0.0326855,0.00036452,-0.00017508,0.00099632
12244026,-0.0227825,-0.11479,-0.0326855,-3.548e-05,-0.00017508,0.00059632
12244925,-0.0027825,-0.05479,-0.0476855,-3.548e-05,-0.00017508,-0.00060368
12245701,-0.0027825,-0.02979,-0.0376855,0.00036452,-0.00017508,-0.00060368
12246579,-0.0477825,-0.00479,-0.0376855,0.00036452,-0.00017508,0.00059632
12247397,-0.0227825,-0.01979,-0.0576855,0.00036452,-0.00017508,0.00019632
12248197,0.0422175,-0.07979,-0.0726855,0.00036452,-0.00017508,-0.00020368
12249050,-0.0027825,-0.10479,-0.0426855,-3.548e-05,-0.00017508,0.00019632
12249923,-0.0027825,-0.02979,-0.0376855,0.00036452,-0.00017508,0.00099632
12250735,-0.0627825,0.03521,-0.0476855,-3.548e-05,-0.00017508,0.00059632
12251628,-0.0227825,-0.01479,-0.0576855,-3.548e-05,0.00022492,0.00019632
12252367,-0.0227825,-0.11479,-0.0626855,-3.548e-05,-0.00017508,0.00059632
12253198,-0.0427825,-0.02979,-0.0276855,-3.548e-05,0.00022492,0.00019632
12254050,-0.0877825,0.07021,-0.0476855,-3.548e-05,-0.00017508,-0.00020368
12254880,-0.0427825,0.02021,-0.0676855,-3.548e-05,-0.00017508,-0.00060368
12255730,0.0372175,-0.07979,-0.0676855,-3.548e-05,-0.00057508,-0.00020368
12256571,0.0172175,-0.13979,-0.0626855,0.00036452,-0.00017508,0.00019632
12257385,-0.0027825,-0.10479,-0.0626855,-3.548e-05,-0.00017508,0.00019632
12258230,-0.0427825,-0.09979,-0.0826855,0.00036452,0.00022492,0.00099632
12259051,-0.107783,-0.06479,-0.0876855,-3.548e-05,0.00022492,0.00099632
12259901,-0.0427825,0.04521,-0.0776855,-3.548e-05,-0.00017508,0.00019632
12260694,0.0622175,-0.01479,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12261612,0.0622175,-0.03979,-0.0576855,-3.548e-05,-0.00057508,0.00059632
12262402,0.0172175,0.00521,-0.0776855,-3.548e-05,-0.00057508,0.00019632
12263225,0.0022175,-0.00479,-0.0776855,-3.548e-05,-0.00017508,0.00139632
12264061,0.0422175,-0.10479,-0.0826855,-3.548e-05,-0.00057508,0.00099632
12264880,0.0222175,0.00521,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12265727,-0.0227825,0.01021,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12266573,0.0222175,-0.03979,-0.0576855,-3.548e-05,0.00022492,-0.00020368
12267405,0.0222175,-0.01479,-0.0376855,-3.548e-05,-0.00017508,0.00099632
12268228,-0.0227825,-0.01479,-0.0576855,-3.548e-05,-0.00017508,0.00019632
12269066,-0.0427825,-0.02979,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12269878,-0.0227825,-0.11479,-0.0526855,0.00036452,-0.00017508,-0.00100368
12270703,0.0022175,-0.07979,-0.0326855,-3.548e-05,0.00022492,-0.00100368
12271605,-0.0177825,-0.06479,-0.0326855,-0.00043548,0.00022492,0.00019632
12272414,0.0422175,-0.02979,-0.0876855,-3.548e-05,0.00022492,0.00019632
12273233,0.0672175,-0.03979,-0.0626855,-3.548e-05,0.00022492,0.00059632
12274068,0.0822175,-0.02979,-0.0576855,0.00036452,-0.00017508,0.00099632
12274922,0.0622175,-0.04479,-0.0576855,-3.548e-05,-0.00057508,-0.00020368
12275742,-0.0027825,-0.02979,-0.0576855,-3.548e-05,-0.00057508,-0.00060368
12276574,-0.0227825,-0.11479,-0.0526855,-3.548e-05,-0.00057508,-0.00020368
12277350,-0.0677825,-0.03979,-0.0576855,0.00036452,-0.00017508,0.00059632
12278202,-0.0677825,0.03021,-0.0776855,0.00036452,-0.00017508,-0.00020368
12279028,0.0422175,-0.09979,-0.0626855,-3.548e-05,-0.00017508,0.00019632
12279930,-0.0677825,-0.06479,-0.0776855,-3.548e-05,-0.00017508,0.00099632
12280699,-0.107783,-0.01479,-0.0776855,-3.548e-05,-0.00057508,0.00099632
12281574,0.0422175,-0.00479,-0.0776855,-3.548e-05,-0.00057508,0.00139632
12282413,0.0422175,-0.00479,-0.0876855,-3.548e-05,-0.00017508,0.00059632
12283223,0.0022175,-0.02979,-0.0876855,-3.548e-05,0.00022492,-0.00060368
12284070,-0.0677825,0.03021,-0.0676855,0.00036452,-0.00017508,-0.00020368
12284914,0.0622175,-0.04479,-0.0576855,-3.548e-05,-0.00057508,-0.00020368
12285705,0.0222175,0.00521,-0.0776855,-3.548e-05,-0.00017508,0.00019632
12286579,0.0622175,-0.06479,-0.0626855,-3.548e-05,-0.00017508,0.00099632
12287382,-0.0027825,-0.02979,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12288279,-0.0027825,-0.00479,-0.0676855,-3.548e-05,-0.00057508,-0.00020368
12289066,-0.0027825,-0.02979,-0.0576855,0.00036452,-0.00017508,0.00019632
12289883,-0.0027825,0.02021,-0.0776855,-3.548e-05,-0.00017508,0.00019632
12290773,0.0222175,0.00521,-0.0776855,-3.548e-05,-0.00057508,-0.00180368
12291649,-0.0477825,-0.10479,-0.0576855,-3.548e-05,-0.00057508,-0.00180368
12292393,-0.0227825,-0.04479,-0.0676855,0.00036452,-0.00017508,-0.00020368
12293241,-0.0027825,-0.05479,-0.0676855,0.00036452,-0.00017508,0.00019632
12294056,0.0622175,-0.08979,-0.0426855,-3.548e-05,-0.00017508,0.00019632
12294922,0.0222175,0.01021,-0.0576855,-3.548e-05,-0.00017508,0.00099632
12295793,-0.0427825,-0.02979,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12296667,-0.0227825,-0.06479,-0.0676855,-3.548e-05,-0.00017508,-0.00140368
12297408,-0.0227825,-0.03979,-0.0476855,-3.548e-05,-0.00017508,0.00059632
12298200,0.0222175,0.01021,-0.0576855,-3.548e-05,-0.00057508,0.00099632
12299026,-0.0027825,-0.00479,-0.0576855,-3.548e-05,-0.00057508,0.00059632
12299901,-0.0027825,-0.05479,-0.0726855,0.00036452,-0.00017508,0.00099632
12300726,0.0222175,-0.01479,-0.0576855,-3.548e-05,0.00022492,0.00019632
12301623,-0.0027825,-0.05479,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12302353,-0.0027825,-0.02979,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12303223,0.0372175,-0.00479,-0.0576855,0.00036452,-0.00017508,-0.00020368
12304070,0.0372175,0.02021,-0.0876855,0.00036452,-0.00057508,0.00099632
12304878,-0.0027825,0.07021,-0.0576855,-3.548e-05,-0.00057508,0.00059632
12305707,0.0222175,0.00521,-0.0576855,0.00036452,0.00022492,0.00099632
12306605,-0.0477825,-0.00479,-0.0676855,0.00036452,-0.00017508,-0.00020368
12307411,0.0022175,0.02021,-0.0576855,-3.548e-05,0.00022492,-0.00060368
12308224,0.0422175,-0.02979,-0.0576855,-3.548e-05,-0.00017508,-0.00060368
12309061,-0.0227825,-0.03979,-0.0576855,-3.548e-05,-0.00017508,0.00059632
12309900,-0.0427825,-0.02979,-0.0776855,-3.548e-05,-0.00017508,0.00019632
12310740,-0.0227825,-0.03979,-0.0976855,-3.548e-05,-0.00017508,-0.00020368
12311602,-0.0227825,-0.08979,-0.0826855,0.00036452,-0.00017508,0.00019632
12312414,-0.0027825,-0.07979,-0.0726855,0.00036452,-0.00017508,-0.00100368
12313232,-0.0227825,-0.04479,-0.0776855,0.00036452,-0.00017508,-0.00100368
12314028,-0.0227825,-0.01479,-0.0876855,-3.548e-05,-0.00057508,0.00019632
12314922,-0.0227825,-0.08979,-0.0726855,-3.548e-05,-0.00017508,0.00019632
12315706,0.107217,-0.04479,-0.0576855,0.00036452,-0.00017508,-0.00020368
12316579,0.0422175,-0.02979,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12317427,-0.0027825,-0.05479,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12318204,-0.0027825,-0.02979,-0.0576855,0.00036452,-0.00017508,0.00019632
12319046,-0.0027825,-0.00479,-0.0676855,0.00036452,-0.00017508,0.00059632
12319936,-0.0677825,-0.01479,-0.0676855,-3.548e-05,-0.00017508,0.00099632
12320705,-0.0227825,-0.03979,-0.0376855,-3.548e-05,-0.00017508,0.00059632
12321584,-0.0227825,-0.03979,-0.0676855,-3.548e-05,-0.00017508,-0.00020368
12322389,-0.0677825,-0.01979,-0.0676855,0.00036452,-0.00017508,0.00019632
12323202,-0.0677825,-0.06479,-0.0576855,0.00036452,-0.00057508,0.00019632
12324023,-0.132783,-0.00479,-0.0376855,0.00036452,-0.00017508,-0.00020368
12324919,-0.0677825,-0.01479,-0.0476855,-3.548e-05,-0.00017508,0.00019632
12325773,0.0222175,0.08021,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12326629,0.0222175,-0.01479,-0.0676855,-3.548e-05,-0.00017508,0.00019632
12327365,0.0022175,-0.14979,-0.0626855,-3.548e-05,-0.00017508,-0.00020368
12328262,-0.0027825,-0.14979,-0.0526855,-3.548e-05,0.00022492,-0.00100368
12329051,-0.0027825,-0.00479,-0.0576855,-3.548e-05,-0.00017508,-0.00020368
12329869,0.0822175,0.04521,-0.0676855,0.00036452,-0.00017508,0.00019632
12330740,0.0422175,0.04521,-0.0776855,-3.548e-05,-0.00057508,0.00019632
12331572,-0.0227825,0.01021,-0.0776855,-3.548e-05,-0.00017508,0.00099632
12332405,0.0422175,-0.10479,-0.0926855,0.00036452,-0.00017508,0.00019632
12333210,0.0572175,-0.09479,-0.0726855,0.00036452,-0.00057508,0.00019632
12334033,0.0422175,-0.00479,-0.0476855,0.00036452,-0.00017508,0.00059632
12334908,0.0422175,-0.00479,-0.0576855,-3.548e-05,0.00022492,0.00059632
12335749,0.0222175,-0.01479,-0.0876855,-3.548e-05,0.00022492,0.00099632
12336569,-0.0227825,0.08021,-0.0576855,0.00036452,-0.00017508,0.00019632
12337374,-0.0227825,-0.01979,-0.0576855,0.00036452,-0.00017508,0.00019632
12338231,0.0222175,-0.13979,-0.0426855,0.00036452,0.00022492,0.00019632
12339073,-0.0277825,-0.13979,-0.0426855,0.00036452,-0.00017508,0.00099632
12339967,-0.0427825,-0.07979,-0.0676855,-3.548e-05,-0.00017508,0.00059632
12340742,0.0022175,-0.00479,-0.0876855,-3.548e-05,-0.00017508,-0.00020368
12341601,0.0222175,-0.06479,-0.0676855,-3.548e-05,-0.00017508,-0.00060368
12342382,-0.0027825,-0.07979,-0.0776855,-3.548e-05,-0.00017508,-0.00020368
12343223,-0.0227825,-0.01479,-0.0776855,0.00036452,-0.00017508,0.00179632
12344053,0.0422175,-0.05479,-0.0726855,0.00036452,0.00022492,0.00019632
12344898,0.0422175,-0.15479,-0.0626855,0.00036452,-0.00017508,-0.00100368
12345748,0.0622175,-0.08979,-0.0826855,-3.548e-05,0.00022492,0.00019632
12346643,0.0422175,-0.05479,-0.0976855,-3.548e-05,-0.00017508,0.00099632
12347449,0.0422175,-0.05479,-0.0526855,-3.548e-05,-0.00017508,0.00099632
